product_id,product_name,brand,category,price_usd,ingredients_raw,ingredients_normalized,source,skin_types,skin_concerns,rating,review_count,description,text_representation
prod_001206,Polishing Charcoal + Black Sugar Gel Mask + Scrub,Freeman,exfoliator,30.0,"sucrose, propylene glycol, charcoal, kaolin, musa sapientum (banana) fruit extract, cocos nucifera (coconut) fruit extract, aleurites moluccanus seed extract, zingiber officinale (ginger) root extract, psidium guajava fruit extract, cymbopogon schdenanthus extract, carica papaya (papaya) fruit extract, rubus idaeus (raspberry) fruit extract, santalum album (sandalwood) extract, macrocystis pyrifera (kelp) extract, nasturtium officinale extract, maranta arundinacea root extract, lavadula angustifolia (lavender) oil, carbomer, phenoxyethanol, fragrance (parfum), iron oxides","['sucrose', 'propylene glycol', 'charcoal', 'kaolin', 'musa sapientum  fruit extract', 'cocos nucifera  fruit extract', 'aleurites moluccanus seed extract', 'zingiber officinale  root extract', 'psidium guajava fruit extract', 'cymbopogon schdenanthus extract', 'carica papaya  fruit extract', 'rubus idaeus  fruit extract', 'santalum album  extract', 'macrocystis pyrifera  extract', 'nasturtium officinale extract', 'maranta arundinacea root extract', 'lavadula angustifolia  oil', 'carbomer', 'phenoxyethanol', 'fragrance', 'iron oxides']",openbeautyfacts,"['all', 'oily']","['texture', 'acne']",4.0,1559,Face masks Face scrubs,polishing charcoal + black sugar gel mask + scrub exfoliator freeman all oily texture acne sucrose propylene glycol charcoal kaolin musa sapientum  fruit extract cocos nucifera  fruit extract aleurites moluccanus seed extract zingiber officinale  root extract psidium guajava fruit extract cymbopogon schdenanthus extract carica papaya  fruit extract rubus idaeus  fruit extract santalum album  extract macrocystis pyrifera  extract nasturtium officinale extract maranta arundinacea root extract lavadula angustifolia  oil carbomer phenoxyethanol fragrance iron oxides face masks face scrubs
prod_001207,Radiante Restore Vitamin C,Suave,moisturizer,30.0,"RADIANCE RESTORE LOTION This dermatologist tested formula is enriched with Vitamin C for radiant skin. 48hr: CLINICALLY PROVEN MOISTURE ALLERGEN FREE FORMULA 0% FREE OF PARABENS OR DYES To Use: Apply lotion on skin as often as desired. CRUELTY-FREE SUAVE DOES NOT TEST ON ANIMALS INGREDIENTS: WATER (AQUA, EAU), GLYCERIN, STEARIC ACID, GLYCINE SOJA (SOYBEAN) OIL, GLYCOL STEARATE, GLYCERYL STEARATE, FRAGRANCE (PARFUM), CETYL ALCOHOL, CAPRYLYL GLYCOL, PHENOXYETHANOL, CARBOMER, SODIUM HYDROXIDE, HYDROXYETHYL CELLULOSE, THEOBROMA CACAO SEED EXTRACT, STEARAMIDE AMP, DISODIUM EDTA, ASCORBIC ACID, CITRIC ACID Questions? Call 1-800-782-8301 or visit www.suave.com DIST BY SUAVE BRANDS CO,LLC Empty & Discard Pump HACKENSACK, NJ07601 PLASTIC 70000015 BOTTLE how2recycle.info à¹à¸¥ 3 83711 00035 05275AW10 16:40","['radiance restore lotion this dermatologist tested formula is enriched with vitamin c for radiant skin. 48hr: clinically proven moisture allergen free formula 0% free of parabens or dyes to use: apply lotion on skin as often as desired. cruelty-free suave does not test on animals ingredients: water (aqua', 'eau)', 'glycerin', 'stearic acid', 'glycine soja  oil', 'glycol stearate', 'glyceryl stearate', 'fragrance', 'cetyl alcohol', 'caprylyl glycol', 'phenoxyethanol', 'carbomer', 'sodium hydroxide', 'hydroxyethyl cellulose', 'theobroma cacao seed extract', 'stearamide amp', 'disodium edta', 'vitamin c', 'citric acid questions? call 1-800-782-8301 or visit www.suave.com dist by suave brands co', 'llc empty & discard pump hackensack', 'nj07601 plastic 70000015 bottle how2recycle.info à¹\x80à¸¥ 3 83711 00035 05275aw10 16:']",openbeautyfacts,"['all', 'combination', 'dry']","['pigmentation', 'aging', 'hydration']",4.1,1847,Body Body creams,radiante restore vitamin c moisturizer suave all combination dry pigmentation aging hydration radiance restore lotion this dermatologist tested formula is enriched with vitamin c for radiant skin. 48hr: clinically proven moisture allergen free formula 0% free of parabens or dyes to use: apply lotion on skin as often as desired. cruelty-free suave does not test on animals ingredients: water (aqua eau) glycerin stearic acid glycine soja  oil glycol stearate glyceryl stearate fragrance cetyl alcohol caprylyl glycol phenoxyethanol carbomer sodium hydroxide hydroxyethyl cellulose theobroma cacao seed extract stearamide amp disodium edta vitamin c citric acid questions? call 1-800-782-8301 or visit www.suave.com dist by suave brands co llc empty & discard pump hackensack nj07601 plastic 70000015 bottle how2recycle.info à¹à¸¥ 3 83711 00035 05275aw10 16: body body creams
prod_001208,Brush-on Striplash Adhesive with Vitamins - Dark,Duo,other,30.0,"Acrylates/Ethylhexyl Acrylate Copolymer, Water, Retinol, Ascorbic Acid, Tocopherol, Ceteareth-25, Propylene Glycol, PEG-60 Hydrogenated Castor Oil, Glycerin, Phenoxyethanol, Iron Oxides (CI 77499).","['acrylates/ethylhexyl acrylate copolymer', 'water', 'retinol', 'vitamin c', 'vitamin e', 'ceteareth', 'propylene glycol', 'peg-60 hydrogenated castor oil', 'glycerin', 'phenoxyethanol', 'iron oxides']",openbeautyfacts,"['all', 'combination', 'dry']","['pigmentation', 'texture', 'hydration', 'aging', 'acne']",4.0,1559,Makeup Face Face Makeup,brush-on striplash adhesive with vitamins - dark other duo all combination dry pigmentation texture hydration aging acne acrylates/ethylhexyl acrylate copolymer water retinol vitamin c vitamin e ceteareth propylene glycol peg-60 hydrogenated castor oil glycerin phenoxyethanol iron oxides makeup face face makeup
prod_001209,BB CrÃ¨me 01 Light,New York Color,moisturizer,30.0,"Ingredients: Aqua/Water, Cyclopentasiloxane, Paraffinum Liquidum/Mineral Oil, Propylene Glycol, Glycerin, Stearic Acid, Magnesium Aluminum Silicate, Talc, Isostearic Acid, Triethanolamine, Cetyl Alcohol, Phenoxyethanol, Dimethicone Crosspolymer, Xanthan Gum, Methylparaben, Tocopheryl Acetate, Disodium Edta, Propylparaben, Ethylparaben","['ingredients: aqua/water', 'cyclopentasiloxane', 'paraffinum liquidum/mineral oil', 'propylene glycol', 'glycerin', 'stearic acid', 'magnesium aluminum silicate', 'talc', 'isostearic acid', 'triethanolamine', 'cetyl alcohol', 'phenoxyethanol', 'dimethicone crosspolymer', 'xanthan gum', 'paraben', 'vitamin e', 'disodium edta']",openbeautyfacts,"['all', 'combination', 'dry']",['hydration'],4.2,100,Makeup Face Makeup BB Creams,bb crã¨me 01 light moisturizer new york color all combination dry hydration ingredients: aqua/water cyclopentasiloxane paraffinum liquidum/mineral oil propylene glycol glycerin stearic acid magnesium aluminum silicate talc isostearic acid triethanolamine cetyl alcohol phenoxyethanol dimethicone crosspolymer xanthan gum paraben vitamin e disodium edta makeup face makeup bb creams
prod_001210,Sheer Touch Oil-free Sunscreen Lotion SPF 15,Edgewell,sunscreen,30.0,"Octisalate 4.5%, homosalate 3%, octocrylene 4%, avobenzone 1.5%, aqua, cetearyl alcohol, phenoxyethanol, VP/eicosene copolymer, mica, diisopropyl adipate, C12-15 alkyl benzoate, glycerin, parfum, neopentyl glycol diheptanoate, acrylates/C10-30 alkyl acrylate crosspolymer, methylparaben, coco-glucoside, dimethicone, polymethylsilsesquioxane, propylparaben, sodium hydroxide, ceteth-10 phosphate, dicetyl phosphate, propylene glycol dibenzoate, disodium EDTA, paraffin, xanthan gum, butyrospermum parkii (shea) butter, jojoba alcohol, potassium jojobate, simmondsia chinensis (jojoba) butter, mangifera indica (mango) seed butter, propanediol, tocopheryl acetate, carica papaya (papaya) fruit extract, colocasia antiquorum root extract, mangifera indica (mango) fruit extract, passiflora incarnata fruit extract, plumeria acutifolia flower extract, psidium guajava fruit extract, panthenol, aloe barbadensis leaf juice, sodium ascorbyl phosphate, titanium dioxide","['octisalate 4.5%', 'homosalate 3%', 'octocrylene 4%', 'avobenzone 1.5%', 'aqua', 'cetearyl alcohol', 'phenoxyethanol', 'vp/eicosene copolymer', 'mica', 'diisopropyl adipate', 'c12-15 alkyl benzoate', 'glycerin', 'fragrance', 'neopentyl glycol diheptanoate', 'acrylates/c10-30 alkyl acrylate crosspolymer', 'paraben', 'coco-glucoside', 'silicone', 'polymethylsilsesquioxane', 'sodium hydroxide', 'ceteth-10 phosphate', 'dicetyl phosphate', 'propylene glycol dibenzoate', 'disodium edta', 'paraffin', 'xanthan gum', 'butyrospermum parkii  butter', 'jojoba alcohol', 'potassium jojobate', 'simmondsia chinensis  butter', 'mangifera indica  seed butter', 'propanediol', 'vitamin e', 'carica papaya  fruit extract', 'colocasia antiquorum root extract', 'mangifera indica  fruit extract', 'passiflora incarnata fruit extract', 'plumeria acutifolia flower extract', 'psidium guajava fruit extract', 'panthenol', 'aloe barbadensis leaf juice', 'vitamin c', 'titanium dioxide']",openbeautyfacts,"['oily', 'sensitive', 'combination', 'dry']","['pigmentation', 'texture', 'hydration', 'sun_protection', 'sensitivity', 'aging']",4.2,100,Suncare In-sun protections Sunscreen,sheer touch oil-free sunscreen lotion spf 15 sunscreen edgewell oily sensitive combination dry pigmentation texture hydration sun_protection sensitivity aging octisalate 4.5% homosalate 3% octocrylene 4% avobenzone 1.5% aqua cetearyl alcohol phenoxyethanol vp/eicosene copolymer mica diisopropyl adipate c12-15 alkyl benzoate glycerin fragrance neopentyl glycol diheptanoate acrylates/c10-30 alkyl acrylate crosspolymer paraben coco-glucoside silicone polymethylsilsesquioxane sodium hydroxide ceteth-10 phosphate dicetyl phosphate propylene glycol dibenzoate disodium edta paraffin xanthan gum butyrospermum parkii  butter jojoba alcohol potassium jojobate simmondsia chinensis  butter mangifera indica  seed butter propanediol vitamin e carica papaya  fruit extract colocasia antiquorum root extract mangifera indica  fruit extract passiflora incarnata fruit extract plumeria acutifolia flower extract psidium guajava fruit extract panthenol aloe barbadensis leaf juice vitamin c titanium dioxide suncare in-sun protections sunscreen
prod_001211,Sheer Touch Oil-free Sunscreen Lotion 30 SPF,Edgewell,sunscreen,30.0,"Homosalate 5.5%, Octisalate 4.5%,, octocrylene 4%, avobenzone 2%, aqua, C12-15 alkyl benzoate, cetearyl alcohol, phenoxyethanol, VP/eicosene copolymer, isopropyl adipose, neopentyl glycol diheptanoate, mica, dimethicone, glycerin, parfum, polymethylsilsesquioxane, acrylates/C10-30 alkyl acrylate crosspolymer, coco-glucoside, methylparaben, propylene glycol dibenzoate, ceteth-10 phosphate, dicetyl phosphate, propylparaben, sodium hydroxide, disodium EDTA, paraffin, xanthan gum, butyrospermum parkii (shea) butter, jojoba alcohol, potassium jojoba, simmondsia chinensis (jojoba) butter, mangifera indica (mango) seed butter, propanediol, tocopheryl acetate, carica papaya (papaya) fruit extract, colocasia antiquorum root extract, mangifera indica (mango) fruit extract, passiflora incarnate fruit extract, plumeria acutifolia flower extract, psidium guajava fruit extract, panthenol, aloe barbadensis leaf juice, sodium ascorbyl phosphate, titanium dioxide","['homosalate 5.5%', 'octisalate 4.5%', 'octocrylene 4%', 'avobenzone 2%', 'aqua', 'c12-15 alkyl benzoate', 'cetearyl alcohol', 'phenoxyethanol', 'vp/eicosene copolymer', 'isopropyl adipose', 'neopentyl glycol diheptanoate', 'mica', 'silicone', 'glycerin', 'fragrance', 'polymethylsilsesquioxane', 'acrylates/c10-30 alkyl acrylate crosspolymer', 'coco-glucoside', 'paraben', 'propylene glycol dibenzoate', 'ceteth-10 phosphate', 'dicetyl phosphate', 'sodium hydroxide', 'disodium edta', 'paraffin', 'xanthan gum', 'butyrospermum parkii  butter', 'jojoba alcohol', 'potassium jojoba', 'simmondsia chinensis  butter', 'mangifera indica  seed butter', 'propanediol', 'vitamin e', 'carica papaya  fruit extract', 'colocasia antiquorum root extract', 'mangifera indica  fruit extract', 'passiflora incarnate fruit extract', 'plumeria acutifolia flower extract', 'psidium guajava fruit extract', 'panthenol', 'aloe barbadensis leaf juice', 'vitamin c', 'titanium dioxide']",openbeautyfacts,"['oily', 'sensitive', 'combination', 'dry']","['pigmentation', 'texture', 'hydration', 'sun_protection', 'sensitivity', 'aging']",4.2,100,Suncare In-sun protections Sunscreen,sheer touch oil-free sunscreen lotion 30 spf sunscreen edgewell oily sensitive combination dry pigmentation texture hydration sun_protection sensitivity aging homosalate 5.5% octisalate 4.5% octocrylene 4% avobenzone 2% aqua c12-15 alkyl benzoate cetearyl alcohol phenoxyethanol vp/eicosene copolymer isopropyl adipose neopentyl glycol diheptanoate mica silicone glycerin fragrance polymethylsilsesquioxane acrylates/c10-30 alkyl acrylate crosspolymer coco-glucoside paraben propylene glycol dibenzoate ceteth-10 phosphate dicetyl phosphate sodium hydroxide disodium edta paraffin xanthan gum butyrospermum parkii  butter jojoba alcohol potassium jojoba simmondsia chinensis  butter mangifera indica  seed butter propanediol vitamin e carica papaya  fruit extract colocasia antiquorum root extract mangifera indica  fruit extract passiflora incarnate fruit extract plumeria acutifolia flower extract psidium guajava fruit extract panthenol aloe barbadensis leaf juice vitamin c titanium dioxide suncare in-sun protections sunscreen
prod_001212,Cococare vitamin e moisturizing cream,Unknown,moisturizer,30.0,"Water (Aqua), Stearic Acid, Cocos Nucifera (Coconut) Oil, Cetyl Alcohol, Glyceryl Stearate, 2-Amino-2-Methyl-1-Propanol, Phenoxyethanol, PEG 100 Stearate, Polysorbate 20, Vitamin E Acetate (Tocopheryl Acetate), Sodium Benzoate, Caprylyl Glycol, Trisodium EDTA. FOR EXTERNAL USE ONLY. AVOID CONTACT WITH EYES. KEEP AWAY FROM CHILDREN.","['water', 'stearic acid', 'cocos nucifera  oil', 'cetyl alcohol', 'glyceryl stearate', 'amino-2-methyl-1-propanol', 'phenoxyethanol', 'peg 100 stearate', 'polysorbate', 'vitamin e acetate', 'sodium benzoate', 'caprylyl glycol', 'trisodium edta. for external use only. avoid contact with eyes. keep away from children']",openbeautyfacts,['all'],"['sensitivity', 'hydration']",4.2,100,Cream,cococare vitamin e moisturizing cream moisturizer unknown all sensitivity hydration water stearic acid cocos nucifera  oil cetyl alcohol glyceryl stearate amino-2-methyl-1-propanol phenoxyethanol peg 100 stearate polysorbate vitamin e acetate sodium benzoate caprylyl glycol trisodium edta. for external use only. avoid contact with eyes. keep away from children cream
prod_001213,Baby Mineral,Banana Boat,sunscreen,30.0,"Water, Caprylic/Capric Triglyceride,, Isohexadecane, Butyloctyl Salicylate, Octyldodecyl Citrate Crosspolymer,, Cetyl PEG/PPG-10/1 Dimethicone, Lauryl PEG-8 Dimethicone, C30-38, Olefinisopropyl Maleate/MA Copolymer, Sodium Chloride, Ethylhexyl, Methoxycrylene, Dimethicone, Phenoxyethanol, Caprylyl Glycol, PEG-8,, Alumina, Glycerin, Sodium Citrate, Tocopheryl Acetate.","['water', 'caprylic/capric triglyceride', 'isohexadecane', 'butyloctyl salicylate', 'octyldodecyl citrate crosspolymer', 'cetyl peg/ppg-10/1 dimethicone', 'lauryl peg-8 dimethicone', 'c', 'olefinisopropyl maleate/ma copolymer', 'sodium chloride', 'ethylhexyl', 'methoxycrylene', 'silicone', 'phenoxyethanol', 'caprylyl glycol', 'peg', 'alumina', 'glycerin', 'sodium citrate', 'vitamin e']",openbeautyfacts,"['all', 'combination', 'dry']","['hydration', 'sun_protection']",4.0,1559,Sunscreen,baby mineral sunscreen banana boat all combination dry hydration sun_protection water caprylic/capric triglyceride isohexadecane butyloctyl salicylate octyldodecyl citrate crosspolymer cetyl peg/ppg-10/1 dimethicone lauryl peg-8 dimethicone c olefinisopropyl maleate/ma copolymer sodium chloride ethylhexyl methoxycrylene silicone phenoxyethanol caprylyl glycol peg alumina glycerin sodium citrate vitamin e sunscreen
prod_001214,UltraSport Faces Sunscreen Lotion UVA/UVB Broad Spectrum SPF 30,Banana Boat,sunscreen,30.0,"Avobenzone 2.7%, Homosalate 6.0%, Octisalate 4.5%, Octocrylene 4.5%, Water, Glyceryl Stearate, PEG-100 Stearate, Cetyl Alcohol, Cetyl Dimethicone, Propylene Glycol, Phenoxyethanol, Caprylyl Glycol, VP/Eicosene Copolymer, Acrylates/C12-22 Alkyl Methacrylate Copolymer, Behenyl Alcohol, Sodium Polyacrylate, Chlorphenesin, Xanthan Gum, Disodium EDTA, Fragrance, Tocopheryl Acetate, Aloe Barbadensis Leaf Juice.","['avobenzone 2.7%', 'homosalate 6.0%', 'octisalate 4.5%', 'octocrylene 4.5%', 'water', 'glyceryl stearate', 'peg-100 stearate', 'cetyl alcohol', 'cetyl dimethicone', 'propylene glycol', 'phenoxyethanol', 'caprylyl glycol', 'vp/eicosene copolymer', 'acrylates/c12-22 alkyl methacrylate copolymer', 'behenyl alcohol', 'sodium polyacrylate', 'chlorphenesin', 'xanthan gum', 'disodium edta', 'fragrance', 'vitamin e', 'aloe barbadensis leaf juice']",openbeautyfacts,['all'],['sun_protection'],3.8,185,Suncare In-sun protections Sunscreen,ultrasport faces sunscreen lotion uva/uvb broad spectrum spf 30 sunscreen banana boat all sun_protection avobenzone 2.7% homosalate 6.0% octisalate 4.5% octocrylene 4.5% water glyceryl stearate peg-100 stearate cetyl alcohol cetyl dimethicone propylene glycol phenoxyethanol caprylyl glycol vp/eicosene copolymer acrylates/c12-22 alkyl methacrylate copolymer behenyl alcohol sodium polyacrylate chlorphenesin xanthan gum disodium edta fragrance vitamin e aloe barbadensis leaf juice suncare in-sun protections sunscreen
prod_001215,Sport Performance Advanced UVA/UVB Sunscreen,Banana Boat,sunscreen,30.0,"Avobenzone, Homosapate, Octisalate, Octocylene, Oxybenzone, Water, Stearyl Alcohol, Glycerin, Caprylyl Glycol, Hydrogenated Dimer Dilinoleyl/Dimethylcarbonate Copolymer, Cetyl Alcohol, Triethanolamine, Behenyl Alcohol, Glyceryl Stearate, Glyceryl Stearate Citrate, Disodium Ethylene Dicocamide PEG-15 Disulfate, Sodium Lauroyl Sarcosinate, Carbomer, Xanthan Gum, Aloe Barbadensis Leaf Juice, Retinyl Palmitate (Vitamin A), Tocopherol, Tocopheryl Acetate (Vitamin E), Cetearyl Alcohol, Sodium Lauroyl Lactylate, Lecithin, BHT, Methyldibromo Methyldibromo Glutaronitrile, Methylchloroisothiazolinone, Methylisothiazolinone, Phenoxyethanol, Dipropylene Glycol, Disodium EDTA","['avobenzone', 'homosapate', 'octisalate', 'octocylene', 'oxybenzone', 'water', 'stearyl alcohol', 'glycerin', 'caprylyl glycol', 'hydrogenated dimer dilinoleyl/dimethylcarbonate copolymer', 'cetyl alcohol', 'triethanolamine', 'behenyl alcohol', 'glyceryl stearate', 'glyceryl stearate citrate', 'disodium ethylene dicocamide peg-15 disulfate', 'sodium lauroyl sarcosinate', 'carbomer', 'xanthan gum', 'aloe barbadensis leaf juice', 'retinol', 'vitamin e', 'cetearyl alcohol', 'sodium lauroyl lactylate', 'lecithin', 'bht', 'methyldibromo methyldibromo glutaronitrile', 'methylchloroisothiazolinone', 'methylisothiazolinone', 'phenoxyethanol', 'dipropylene glycol', 'disodium edta']",openbeautyfacts,"['all', 'combination', 'dry']","['pigmentation', 'texture', 'hydration', 'sun_protection', 'aging', 'acne']",4.0,1559,Sunscreen,sport performance advanced uva/uvb sunscreen sunscreen banana boat all combination dry pigmentation texture hydration sun_protection aging acne avobenzone homosapate octisalate octocylene oxybenzone water stearyl alcohol glycerin caprylyl glycol hydrogenated dimer dilinoleyl/dimethylcarbonate copolymer cetyl alcohol triethanolamine behenyl alcohol glyceryl stearate glyceryl stearate citrate disodium ethylene dicocamide peg-15 disulfate sodium lauroyl sarcosinate carbomer xanthan gum aloe barbadensis leaf juice retinol vitamin e cetearyl alcohol sodium lauroyl lactylate lecithin bht methyldibromo methyldibromo glutaronitrile methylchloroisothiazolinone methylisothiazolinone phenoxyethanol dipropylene glycol disodium edta sunscreen
prod_001216,CALAZIME Skin Protectant Paste,Remedy,other,30.0,"Aloe Barbadensis Leaf Juice, Ascorbic Acid, Ascorbyl Palmitate, Beeswax, Carthamus Tinctorius (Safflower) Seed Oil, Cholecalciferol, Citric Acid, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Grandis (Grapefruit) Peel Oil, Citrus Tangerina (Tangerine) Peel Oil, Ethyl Varillin, Glycine, Helianthus Annuus (Sunflower) Seed Oil, Hydroxytyrosol, L-Proline, L-Taurine, Methylparaben, Methylsulfonylmethane, N-Acetyl-L-Cysteine, Niacinamide, Olea Europaea (Olive) Fruit Oil, Olea Europaea (Olive) Leaf Extract, PEG-8, Pyridoxine HCI, Retinyl Palmitate, Tapioca Starch, Tocopherol","['aloe barbadensis leaf juice', 'vitamin c', 'ascorbyl palmitate', 'beeswax', 'carthamus tinctorius  seed oil', 'cholecalciferol', 'citric acid', 'citrus aurantium dulcis  peel oil', 'citrus grandis  peel oil', 'citrus tangerina  peel oil', 'ethyl varillin', 'glycine', 'helianthus annuus  seed oil', 'hydroxytyrosol', 'l-proline', 'l-taurine', 'paraben', 'methylsulfonylmethane', 'n-acetyl-l-cysteine', 'niacinamide', 'olea europaea  fruit oil', 'olea europaea  leaf extract', 'peg', 'pyridoxine hci', 'retinol', 'tapioca starch', 'vitamin e']",openbeautyfacts,"['all', 'combination', 'oily']","['pigmentation', 'aging', 'texture', 'acne']",4.2,100,Skin-care,calazime skin protectant paste other remedy all combination oily pigmentation aging texture acne aloe barbadensis leaf juice vitamin c ascorbyl palmitate beeswax carthamus tinctorius  seed oil cholecalciferol citric acid citrus aurantium dulcis  peel oil citrus grandis  peel oil citrus tangerina  peel oil ethyl varillin glycine helianthus annuus  seed oil hydroxytyrosol l-proline l-taurine paraben methylsulfonylmethane n-acetyl-l-cysteine niacinamide olea europaea  fruit oil olea europaea  leaf extract peg pyridoxine hci retinol tapioca starch vitamin e skin-care
prod_001217,Passion peel off + lemon zest peel off,Montagne Jeunesse,exfoliator,30.0,"Passion peel off : aqua (purified water, polyvinyl alcohol, alcohol denat, PPG-1-PEG-9 lauryl glycol ether, PVP, glucose, parfum (fragrance), xantham gum, rubus idaeus (raspberry) fruit extract, propylene glycol, punica granatum (pomegranate) seed extract, vitis vinifera (red grape) extract, passiflora incarnata (passionflower) flower extract, PEG-35 castor oil, vaccinum macrocarpon (cranberry) fruit extract, aloe barbadensis (aloe vera) leaf juice, nelumbo nucifera (lotus blossom) flower extract, oenothera biennis (evening primrose) seed extract, panax ginseng root extract, tocopheryl (vitamin E) acetate, lactoperoxidase, glucose oxidase, CI 14700 (red 4), CI 60730 (ext violet nÂ°2) Lemon zest peel off : aqua (purified water, polyvinyl alcohol, alcohol denat, PPG-1-PEG-9 lauryl glycol ether, sodium citrate, propylene glycol,  parfum (fragrance), citrus medica limonum (lemon) juice, glycerin (plant origin), aloe barbadensis (aloe vera) leaf juice, camellia sinensis (green tea) leaf extract, panax ginseng root extract, oenothera biennis (evening primrose) seed extract, zingiber officinale (ginger) root extract, algae (seaweed), fucus vesicolosus (seaweed), maris sal (dead sea salt), citric acid, butylphenyl methylpropional *, benzyl salicylate, benzyl alcohol, dehydroacetic acid, CI 19140 (yellow 5) *naturally found in fragrance","['passion peel off : aqua (purified water', 'polyvinyl alcohol', 'alcohol denat', 'ppg-1-peg-9 lauryl glycol ether', 'pvp', 'glucose', 'fragrance', 'xantham gum', 'rubus idaeus  fruit extract', 'propylene glycol', 'punica granatum  seed extract', 'vitis vinifera  extract', 'passiflora incarnata  flower extract', 'peg-35 castor oil', 'vaccinum macrocarpon  fruit extract', 'aloe barbadensis  leaf juice', 'nelumbo nucifera  flower extract', 'oenothera biennis  seed extract', 'panax ginseng root extract', 'tocopheryl  acetate', 'lactoperoxidase', 'glucose oxidase', 'ci', 'ci 60730  lemon zest peel off : aqua (purified water', 'sodium citrate', 'citrus medica limonum  juice', 'glycerin', 'camellia sinensis  leaf extract', 'zingiber officinale  root extract', 'algae', 'fucus vesicolosus', 'maris sal', 'citric acid', 'butylphenyl methylpropional *', 'benzyl salicylate', 'benzyl alcohol', 'dehydroacetic acid', 'ci 19140  *naturally found in fragrance']",openbeautyfacts,"['all', 'combination', 'dry']","['texture', 'hydration']",4.2,100,Face Face masks Face scrubs,passion peel off + lemon zest peel off exfoliator montagne jeunesse all combination dry texture hydration passion peel off : aqua (purified water polyvinyl alcohol alcohol denat ppg-1-peg-9 lauryl glycol ether pvp glucose fragrance xantham gum rubus idaeus  fruit extract propylene glycol punica granatum  seed extract vitis vinifera  extract passiflora incarnata  flower extract peg-35 castor oil vaccinum macrocarpon  fruit extract aloe barbadensis  leaf juice nelumbo nucifera  flower extract oenothera biennis  seed extract panax ginseng root extract tocopheryl  acetate lactoperoxidase glucose oxidase ci ci 60730  lemon zest peel off : aqua (purified water sodium citrate citrus medica limonum  juice glycerin camellia sinensis  leaf extract zingiber officinale  root extract algae fucus vesicolosus maris sal citric acid butylphenyl methylpropional * benzyl salicylate benzyl alcohol dehydroacetic acid ci 19140  *naturally found in fragrance face face masks face scrubs
prod_001218,7TH Heaven Superfood Pomegranate Peel-Off Mask,7Th Heaven,other,30.0,"Aqua (Purified water), Polyvinyl alcohol, Alcohol denat., Polyglyceryl-4 caprate, PVP, Glucose (Sugar), Glycerin (Plant origin), Xanthan gum (Natural thickener), Parfum (Fragrance), Rubus idaeus (Raspberry) fruit extract, Tocopheryl (Vitamin E) acetate, Aloe barbadensis (Aloe vera) leaf juice, Sorbitol (Plant origin), Potassium iodide, Nelumbo nucifera (Lotus blossom) flower extract, Punica granatum (Pomegranate) fruit extract, Vaccinium macrocarpon (Cranberry) fruit extract, Vitis vinifera (Grape) extract, Potassium thiocyanate, Sodium benzoate, Panax ginseng root extract, Passiflora incarnata (Passionflower) flower extract, Phenoxyethanol Lactoperoxidase (Plant origin), Glucose oxidase (Sugar origin), Potassium sorbate, Citric acid (Plant origin), Oenothera biennis (Evening primrose) seed extract, CI 16035 (Red 40), CI 42090 (Blue 1).","['aqua', 'polyvinyl alcohol', 'alcohol denat', 'polyglyceryl-4 caprate', 'pvp', 'glucose', 'glycerin', 'xanthan gum', 'fragrance', 'rubus idaeus  fruit extract', 'tocopheryl  acetate', 'aloe barbadensis  leaf juice', 'sorbitol', 'potassium iodide', 'nelumbo nucifera  flower extract', 'punica granatum  fruit extract', 'vaccinium macrocarpon  fruit extract', 'vitis vinifera  extract', 'potassium thiocyanate', 'sodium benzoate', 'panax ginseng root extract', 'passiflora incarnata  flower extract', 'phenoxyethanol lactoperoxidase', 'glucose oxidase', 'potassium sorbate', 'citric acid', 'oenothera biennis  seed extract', 'ci']",openbeautyfacts,"['all', 'combination', 'dry']","['sensitivity', 'hydration']",4.2,100,nl:beauty nl:gezichtsmaskers nl:peel-off-maskers nl:skincare,7th heaven superfood pomegranate peel-off mask other 7th heaven all combination dry sensitivity hydration aqua polyvinyl alcohol alcohol denat polyglyceryl-4 caprate pvp glucose glycerin xanthan gum fragrance rubus idaeus  fruit extract tocopheryl  acetate aloe barbadensis  leaf juice sorbitol potassium iodide nelumbo nucifera  flower extract punica granatum  fruit extract vaccinium macrocarpon  fruit extract vitis vinifera  extract potassium thiocyanate sodium benzoate panax ginseng root extract passiflora incarnata  flower extract phenoxyethanol lactoperoxidase glucose oxidase potassium sorbate citric acid oenothera biennis  seed extract ci nl:beauty nl:gezichtsmaskers nl:peel-off-maskers nl:skincare
